TMU ID, Legacy TMU ID, Site Name
C6E971CAD153789BE0433CC411ACCCEA,30014526,TMU Site 9797/2 on link A1 southbound within the A69 junction; GPS Ref: 419781;565757; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-02-12,15:14:00,2,687,556,74,29,28,92.02,15,120011502,11
2020-02-12,15:29:00,2,713,605,56,33,19,92.58,15,120011502,11
2020-02-12,15:44:00,2,714,582,71,38,23,89.33,15,120011502,11
2020-02-12,15:59:00,2,727,605,71,32,19,85.34,15,120011502,11
2020-02-12,16:14:00,2,686,576,69,27,14,79.75,15,120011502,11
2020-02-12,16:29:00,2,752,652,56,34,10,80.11,15,120011502,11
2020-02-12,16:44:00,2,802,694,60,33,15,73.97,15,120011502,11
2020-02-12,16:59:00,2,760,668,49,21,22,75.96,15,120011502,11
2020-02-12,17:14:00,2,739,663,37,21,18,75.65,15,120011502,11
2020-02-12,17:29:00,2,778,727,19,15,17,73.04,15,120011502,11
2020-02-12,17:44:00,2,701,643,24,18,16,80.48,15,120011502,11
2020-02-12,17:59:00,2,693,650,17,13,13,84.30,15,120011502,11
2020-02-12,18:14:00,2,646,614,14,4,14,90.16,15,120011502,11
2020-02-12,18:29:00,2,610,571,20,6,13,91.33,15,120011502,11
2020-02-12,18:44:00,2,517,476,15,11,15,95.94,15,120011502,11
2020-02-12,18:59:00,2,415,383,11,6,15,96.82,15,120011502,11
2020-02-12,19:14:00,2,388,359,12,10,7,100.34,15,120011502,11
2020-02-12,19:29:00,2,328,301,11,6,10,101.45,15,120011502,11
2020-02-12,19:44:00,2,294,272,7,5,10,101.62,15,120011502,11
2020-02-12,19:59:00,2,254,239,5,1,9,100.96,15,120011502,11
2020-02-12,20:14:00,2,244,227,10,2,5,100.61,15,120011502,11
2020-02-12,20:29:00,2,284,261,9,6,8,98.22,15,120011502,11
2020-02-12,20:44:00,2,184,171,2,3,8,94.91,15,120011502,11
2020-02-12,20:59:00,2,205,184,8,5,8,81.69,15,120011502,11
2020-02-12,21:14:00,2,200,180,5,7,8,78.42,15,120011502,11
2020-02-12,21:29:00,2,174,160,7,3,4,80.38,15,120011502,11
2020-02-12,21:44:00,2,129,111,10,2,6,83.60,15,120011502,11
2020-02-12,21:59:00,2,145,138,1,1,5,82.79,15,120011502,11
2020-02-12,22:14:00,2,143,131,3,1,8,82.93,15,120011502,11
2020-02-12,22:29:00,2,138,127,8,1,2,84.71,15,120011502,11
2020-02-12,22:44:00,2,114,98,10,3,3,86.30,15,120011502,11
2020-02-12,22:59:00,2,65,52,4,2,7,92.61,15,120011502,11
2020-02-12,23:14:00,2,45,37,2,2,4,90.45,15,120011502,11
2020-02-12,23:29:00,2,56,47,3,3,3,91.66,15,120011502,11
2020-02-12,23:44:00,2,38,31,2,3,2,88.00,15,120011502,11
2020-02-12,23:59:00,2,36,24,0,5,7,88.84,15,120011502,11
2020-02-13,00:14:00,3,37,28,2,2,5,92.31,15,120011502,11
2020-02-13,00:29:00,3,31,22,3,3,3,92.59,15,120011502,11
2020-02-13,00:44:00,3,24,19,1,1,3,101.98,15,120011502,11
2020-02-13,00:59:00,3,22,10,4,2,6,95.16,15,120011502,11
2020-02-13,01:14:00,3,22,17,2,0,3,106.30,15,120011502,11
2020-02-13,01:29:00,3,17,10,1,1,5,95.18,15,120011502,11
2020-02-13,01:44:00,3,22,15,2,1,4,100.33,15,120011502,11
2020-02-13,01:59:00,3,14,8,2,0,4,95.82,15,120011502,11
2020-02-13,02:14:00,3,20,16,0,0,4,105.03,15,120011502,11
2020-02-13,02:29:00,3,18,10,1,2,5,93.17,15,120011502,11
2020-02-13,02:44:00,3,19,13,1,0,5,97.84,15,120011502,11
2020-02-13,02:59:00,3,24,18,1,1,4,100.95,15,120011502,11
2020-02-13,03:14:00,3,23,14,1,3,5,99.26,15,120011502,11
2020-02-13,03:29:00,3,22,10,3,4,5,98.67,15,120011502,11
2020-02-13,03:44:00,3,32,19,3,6,4,95.64,15,120011502,11
2020-02-13,03:59:00,3,43,22,6,7,8,100.56,15,120011502,11
2020-02-13,04:14:00,3,35,24,2,2,7,99.99,15,120011502,11
2020-02-13,04:29:00,3,38,25,5,3,5,100.33,15,120011502,11
2020-02-13,04:44:00,3,43,29,6,2,6,106.16,15,120011502,11
2020-02-13,04:59:00,3,57,36,9,6,6,100.92,15,120011502,11
2020-02-13,05:14:00,3,91,73,4,5,9,100.54,15,120011502,11
2020-02-13,05:29:00,3,153,132,5,7,9,103.75,15,120011502,11
2020-02-13,05:44:00,3,205,175,11,6,13,104.03,15,120011502,11
2020-02-13,05:59:00,3,223,190,14,7,12,104.08,15,120011502,11
2020-02-13,06:14:00,3,262,231,15,8,8,103.59,15,120011502,11
2020-02-13,06:29:00,3,354,322,15,4,13,102.50,15,120011502,11
2020-02-13,06:44:00,3,521,463,31,16,11,96.96,15,120011502,11
2020-02-13,06:59:00,3,717,632,46,21,18,90.23,15,120011502,11
2020-02-13,07:14:00,3,815,757,41,9,8,85.90,15,120011502,11
2020-02-13,07:29:00,3,758,687,48,15,8,54.87,15,120011502,11
2020-02-13,07:44:00,3,811,742,43,20,6,68.08,15,120011502,11
2020-02-13,07:59:00,3,804,728,46,19,11,75.80,15,120011502,11
2020-02-13,08:14:00,3,801,729,42,17,13,85.31,15,120011502,11
2020-02-13,08:29:00,3,801,722,33,29,17,86.45,15,120011502,11
2020-02-13,08:44:00,3,801,711,35,39,16,88.23,15,120011502,11
2020-02-13,08:59:00,3,789,676,50,41,22,86.58,15,120011502,11
2020-02-13,09:14:00,3,704,598,49,38,19,90.75,15,120011502,11
2020-02-13,09:29:00,3,669,565,47,32,25,91.36,15,120011502,11
2020-02-13,09:44:00,3,630,528,44,37,21,91.46,15,120011502,11
2020-02-13,09:59:00,3,625,514,46,37,28,93.22,15,120011502,11
2020-02-13,10:14:00,3,596,497,37,41,21,91.51,15,120011502,11
2020-02-13,10:29:00,3,640,543,39,30,28,92.58,15,120011502,11
2020-02-13,10:44:00,3,587,491,40,36,20,95.26,15,120011502,11
2020-02-13,10:59:00,3,587,474,51,40,22,93.82,15,120011502,11
2020-02-13,11:14:00,3,593,501,34,39,19,93.75,15,120011502,11
2020-02-13,11:29:00,3,623,509,54,43,17,91.43,15,120011502,11
2020-02-13,11:44:00,3,587,485,52,25,25,93.94,15,120011502,11
2020-02-13,11:59:00,3,652,509,71,44,28,88.32,15,120011502,11
2020-02-13,12:14:00,3,672,564,50,40,18,90.78,15,120011502,11
2020-02-13,12:29:00,3,669,559,50,28,32,92.59,15,120011502,11
2020-02-13,12:44:00,3,670,570,53,26,21,93.03,15,120011502,11
2020-02-13,12:59:00,3,661,543,51,35,32,92.41,15,120011502,11
2020-02-13,13:14:00,3,628,499,57,46,26,88.44,15,120011502,11
2020-02-13,13:29:00,3,640,531,44,41,24,93.45,15,120011502,11
2020-02-13,13:44:00,3,657,534,54,43,26,93.10,15,120011502,11
2020-02-13,13:59:00,3,560,438,54,34,34,93.06,15,120011502,11
2020-02-13,14:14:00,3,579,454,58,37,30,96.35,15,120011502,11
2020-02-13,14:29:00,3,624,495,53,47,29,95.39,15,120011502,11
2020-02-13,14:44:00,3,654,515,66,50,23,95.08,15,120011502,11
2020-02-13,14:59:00,3,680,547,64,46,23,93.01,15,120011502,11
2020-02-13,15:14:00,3,710,590,62,38,20,91.75,15,120011502,11
2020-02-13,15:29:00,3,769,636,67,41,25,90.14,15,120011502,11
2020-02-13,15:44:00,3,771,632,69,51,19,90.51,15,120011502,11
2020-02-13,15:59:00,3,770,653,63,35,19,90.43,15,120011502,11
2020-02-13,16:14:00,3,787,667,63,33,24,82.70,15,120011502,11
2020-02-13,16:29:00,3,484,412,35,19,18,18.32,15,120011502,11
2020-02-13,16:44:00,3,285,226,18,16,25,9.73,15,120011502,11
2020-02-13,16:59:00,3,784,693,48,21,22,54.35,15,120011502,11
2020-02-13,17:14:00,3,805,733,38,18,16,67.76,15,120011502,11
2020-02-13,17:29:00,3,783,721,37,11,14,79.55,15,120011502,11
2020-02-13,17:44:00,3,746,705,20,11,10,82.43,15,120011502,11
2020-02-13,17:59:00,3,678,638,19,11,10,85.73,15,120011502,11
2020-02-13,18:14:00,3,715,666,25,11,13,86.08,15,120011502,11
2020-02-13,18:29:00,3,631,598,16,8,9,92.48,15,120011502,11
2020-02-13,18:44:00,3,552,520,11,2,19,92.91,15,120011502,11
2020-02-13,18:59:00,3,526,494,15,6,11,94.70,15,120011502,11
2020-02-13,19:14:00,3,432,412,7,8,5,98.14,15,120011502,11
2020-02-13,19:29:00,3,377,338,12,10,17,101.74,15,120011502,11
2020-02-13,19:44:00,3,303,269,16,8,10,102.73,15,120011502,11
2020-02-13,19:59:00,3,284,268,4,2,10,104.33,15,120011502,11
2020-02-13,20:14:00,3,232,219,7,2,4,101.99,15,120011502,11
2020-02-13,20:29:00,3,256,243,2,3,8,103.58,15,120011502,11
2020-02-13,20:44:00,3,183,170,5,3,5,104.26,15,120011502,11
2020-02-13,20:59:00,3,223,209,6,3,5,103.10,15,120011502,11
2020-02-13,21:14:00,3,181,171,4,2,4,105.34,15,120011502,11
2020-02-13,21:29:00,3,185,170,7,2,6,102.51,15,120011502,11
2020-02-13,21:44:00,3,180,164,7,2,7,103.66,15,120011502,11
2020-02-13,21:59:00,3,176,162,4,4,6,104.52,15,120011502,11
2020-02-13,22:14:00,3,173,161,2,2,8,103.56,15,120011502,11
2020-02-13,22:29:00,3,144,129,3,2,10,104.05,15,120011502,11
2020-02-13,22:44:00,3,77,66,3,0,8,102.61,15,120011502,11
2020-02-13,22:59:00,3,67,60,2,1,4,105.09,15,120011502,11
2020-02-13,23:14:00,3,64,53,3,4,4,101.50,15,120011502,11
2020-02-13,23:29:00,3,91,77,10,0,4,107.66,15,120011502,11
2020-02-13,23:44:00,3,53,41,1,7,4,103.03,15,120011502,11
2020-02-13,23:59:00,3,44,36,2,4,2,107.75,15,120011502,11
2020-02-14,00:14:00,4,40,31,3,2,4,103.38,15,120011502,11
2020-02-14,00:29:00,4,37,32,1,2,2,108.82,15,120011502,11
2020-02-14,00:44:00,4,31,22,4,1,4,100.85,15,120011502,11
2020-02-14,00:59:00,4,28,14,4,4,6,97.58,15,120011502,11
2020-02-14,01:14:00,4,24,19,0,2,3,102.76,15,120011502,11
2020-02-14,01:29:00,4,19,13,1,1,4,106.27,15,120011502,11
2020-02-14,01:44:00,4,31,21,2,5,3,104.90,15,120011502,11
2020-02-14,01:59:00,4,16,9,2,0,5,100.40,15,120011502,11
2020-02-14,02:14:00,4,18,15,2,0,1,107.95,15,120011502,11
2020-02-14,02:29:00,4,25,16,0,4,5,98.37,15,120011502,11
2020-02-14,02:44:00,4,24,15,6,0,3,104.84,15,120011502,11
2020-02-14,02:59:00,4,27,19,4,1,3,100.89,15,120011502,11
2020-02-14,03:14:00,4,27,16,2,3,6,101.65,15,120011502,11
2020-02-14,03:29:00,4,25,20,1,1,3,101.88,15,120011502,11
2020-02-14,03:44:00,4,29,16,6,2,5,97.99,15,120011502,11
2020-02-14,03:59:00,4,44,26,5,3,10,99.31,15,120011502,11
2020-02-14,04:14:00,4,45,35,3,0,7,104.99,15,120011502,11
2020-02-14,04:29:00,4,44,31,5,2,6,102.28,15,120011502,11
2020-02-14,04:44:00,4,54,43,6,3,2,105.65,15,120011502,11
2020-02-14,04:59:00,4,58,43,2,5,8,99.78,15,120011502,11
2020-02-14,05:14:00,4,95,75,6,7,7,102.19,15,120011502,11
2020-02-14,05:29:00,4,148,120,6,9,13,103.64,15,120011502,11
2020-02-14,05:44:00,4,206,176,9,11,10,105.35,15,120011502,11
2020-02-14,05:59:00,4,213,178,15,6,14,105.30,15,120011502,11
2020-02-14,06:14:00,4,242,217,9,7,9,106.62,15,120011502,11
2020-02-14,06:29:00,4,365,330,20,7,8,103.02,15,120011502,11
2020-02-14,06:44:00,4,514,452,35,11,16,100.43,15,120011502,11
2020-02-14,06:59:00,4,664,572,56,16,20,93.87,15,120011502,11
2020-02-14,07:14:00,4,787,696,62,19,10,84.79,15,120011502,11
2020-02-14,07:29:00,4,858,766,52,30,10,74.49,15,120011502,11
2020-02-14,07:44:00,4,812,709,65,25,13,81.96,15,120011502,11
2020-02-14,07:59:00,4,772,706,34,11,21,81.79,15,120011502,11
2020-02-14,08:14:00,4,832,742,44,32,14,87.37,15,120011502,11
2020-02-14,08:29:00,4,842,761,30,33,18,88.37,15,120011502,11
2020-02-14,08:44:00,4,723,632,35,34,22,93.44,15,120011502,11
2020-02-14,08:59:00,4,678,562,50,40,26,95.37,15,120011502,11
2020-02-14,09:14:00,4,662,559,42,39,22,92.75,15,120011502,11
2020-02-14,09:29:00,4,663,565,41,30,27,93.22,15,120011502,11
2020-02-14,09:44:00,4,651,547,48,35,21,95.58,15,120011502,11
2020-02-14,09:59:00,4,413,360,26,12,15,70.45,15,120011502,11
2020-02-14,10:14:00,4,738,635,51,26,26,71.17,15,120011502,11
2020-02-14,10:29:00,4,666,526,54,59,27,92.29,15,120011502,11
2020-02-14,10:44:00,4,648,540,56,33,19,92.74,15,120011502,11
2020-02-14,10:59:00,4,689,590,38,35,26,93.61,15,120011502,11
2020-02-14,11:14:00,4,682,569,47,44,22,93.06,15,120011502,11
2020-02-14,11:29:00,4,671,558,52,41,20,94.74,15,120011502,11
2020-02-14,11:44:00,4,663,563,48,31,21,95.50,15,120011502,11
2020-02-14,11:59:00,4,725,601,51,46,27,88.67,15,120011502,11
2020-02-14,12:14:00,4,718,594,55,46,23,94.44,15,120011502,11
2020-02-14,12:29:00,4,780,672,61,28,19,93.75,15,120011502,11
2020-02-14,12:44:00,4,747,647,54,28,18,94.21,15,120011502,11
2020-02-14,12:59:00,4,800,667,71,40,22,85.42,15,120011502,11
2020-02-14,13:14:00,4,729,615,53,40,21,91.35,15,120011502,11
2020-02-14,13:29:00,4,768,645,53,43,27,82.77,15,120011502,11
2020-02-14,13:44:00,4,767,619,72,52,24,89.12,15,120011502,11
2020-02-14,13:59:00,4,740,608,71,33,28,89.45,15,120011502,11
2020-02-14,14:14:00,4,768,629,66,38,35,90.22,15,120011502,11
2020-02-14,14:29:00,4,733,614,62,37,20,92.74,15,120011502,11
2020-02-14,14:44:00,4,665,553,55,43,14,94.55,15,120011502,11
2020-02-14,14:59:00,4,757,622,74,45,16,88.58,15,120011502,11
2020-02-14,15:14:00,4,759,639,65,42,13,91.52,15,120011502,11
2020-02-14,15:29:00,4,714,598,63,30,23,91.32,15,120011502,11
2020-02-14,15:44:00,4,706,612,41,34,19,90.15,15,120011502,11
2020-02-14,15:59:00,4,741,650,56,17,18,88.91,15,120011502,11
2020-02-14,16:14:00,4,715,644,47,14,10,90.83,15,120011502,11
2020-02-14,16:29:00,4,754,696,35,19,4,89.36,15,120011502,11
2020-02-14,16:44:00,4,732,676,27,17,12,91.16,15,120011502,11
2020-02-14,16:59:00,4,716,667,29,9,11,87.20,15,120011502,11
2020-02-14,17:14:00,4,771,709,37,16,9,87.36,15,120011502,11
2020-02-14,17:29:00,4,737,698,25,8,6,88.77,15,120011502,11
2020-02-14,17:44:00,4,681,634,30,11,6,88.44,15,120011502,11
2020-02-14,17:59:00,4,601,566,24,5,6,94.02,15,120011502,11
2020-02-14,18:14:00,4,603,565,17,11,10,94.44,15,120011502,11
2020-02-14,18:29:00,4,573,552,12,5,4,95.78,15,120011502,11
2020-02-14,18:44:00,4,424,393,11,9,11,100.09,15,120011502,11
2020-02-14,18:59:00,4,394,370,12,4,8,100.77,15,120011502,11
2020-02-14,19:14:00,4,394,371,10,11,2,100.04,15,120011502,11
2020-02-14,19:29:00,4,312,293,6,3,10,103.21,15,120011502,11
2020-02-14,19:44:00,4,299,271,11,5,12,102.06,15,120011502,11
2020-02-14,19:59:00,4,278,264,2,5,7,102.29,15,120011502,11
2020-02-14,20:14:00,4,251,237,4,2,8,103.63,15,120011502,11
2020-02-14,20:29:00,4,222,212,3,2,5,104.22,15,120011502,11
2020-02-14,20:44:00,4,180,168,3,2,7,105.55,15,120011502,11
2020-02-14,20:59:00,4,192,182,5,1,4,103.50,15,120011502,11
2020-02-14,21:14:00,4,171,158,1,2,10,103.20,15,120011502,11
2020-02-14,21:29:00,4,156,144,5,2,5,103.28,15,120011502,11
2020-02-14,21:44:00,4,124,117,1,2,4,104.05,15,120011502,11
2020-02-14,21:59:00,4,156,149,1,2,4,104.93,15,120011502,11
2020-02-14,22:14:00,4,149,131,8,3,7,101.69,15,120011502,11
2020-02-14,22:29:00,4,144,135,4,3,2,104.22,15,120011502,11
2020-02-14,22:44:00,4,84,79,3,0,2,101.44,15,120011502,11
2020-02-14,22:59:00,4,93,85,3,3,2,103.20,15,120011502,11
2020-02-14,23:14:00,4,120,109,3,4,4,104.12,15,120011502,11
2020-02-14,23:29:00,4,65,58,1,5,1,101.10,15,120011502,11
2020-02-14,23:44:00,4,73,64,4,3,2,102.51,15,120011502,11
2020-02-14,23:59:00,4,44,37,0,5,2,102.57,15,120011502,11
2020-02-15,00:14:00,5,65,56,4,1,4,104.15,15,120011502,11
2020-02-15,00:29:00,5,48,44,0,3,1,105.78,15,120011502,11
2020-02-15,00:44:00,5,40,32,1,1,6,107.16,15,120011502,11
2020-02-15,00:59:00,5,37,28,1,2,6,98.90,15,120011502,11
2020-02-15,01:14:00,5,26,18,1,4,3,103.64,15,120011502,11
2020-02-15,01:29:00,5,31,21,3,3,4,103.24,15,120011502,11
2020-02-15,01:44:00,5,27,20,0,0,7,99.81,15,120011502,11
2020-02-15,01:59:00,5,17,15,2,0,0,109.27,15,120011502,11
2020-02-15,02:14:00,5,23,15,0,1,7,98.57,15,120011502,11
2020-02-15,02:29:00,5,24,15,3,2,4,95.94,15,120011502,11
2020-02-15,02:44:00,5,20,14,1,1,4,94.69,15,120011502,11
2020-02-15,02:59:00,5,17,13,1,1,2,105.56,15,120011502,11
2020-02-15,03:14:00,5,32,16,5,3,8,99.56,15,120011502,11
2020-02-15,03:29:00,5,28,17,2,3,6,103.30,15,120011502,11
2020-02-15,03:44:00,5,31,19,3,2,7,103.57,15,120011502,11
2020-02-15,03:59:00,5,31,22,3,3,3,102.88,15,120011502,11
2020-02-15,04:14:00,5,39,25,7,1,6,103.90,15,120011502,11
2020-02-15,04:29:00,5,37,25,6,2,4,97.65,15,120011502,11
2020-02-15,04:44:00,5,46,41,1,2,2,103.65,15,120011502,11
2020-02-15,04:59:00,5,49,43,1,3,2,101.07,15,120011502,11
2020-02-15,05:14:00,5,63,49,2,4,8,101.52,15,120011502,11
2020-02-15,05:29:00,5,62,58,2,1,1,104.75,15,120011502,11
2020-02-15,05:44:00,5,118,105,1,5,7,103.96,15,120011502,11
2020-02-15,05:59:00,5,110,90,9,3,8,103.57,15,120011502,11
2020-02-15,06:14:00,5,116,106,7,1,2,103.22,15,120011502,11
2020-02-15,06:29:00,5,155,140,7,5,3,105.25,15,120011502,11
2020-02-15,06:44:00,5,171,152,9,3,7,106.28,15,120011502,11
2020-02-15,06:59:00,5,178,151,17,4,6,105.97,15,120011502,11
2020-02-15,07:14:00,5,201,180,10,6,5,105.67,15,120011502,11
2020-02-15,07:29:00,5,231,191,19,16,5,106.30,15,120011502,11
2020-02-15,07:44:00,5,256,217,18,12,9,105.97,15,120011502,11
2020-02-15,07:59:00,5,284,252,16,12,4,107.48,15,120011502,11
2020-02-15,08:14:00,5,286,256,13,9,8,105.96,15,120011502,11
2020-02-15,08:29:00,5,325,294,18,7,6,105.58,15,120011502,11
2020-02-15,08:44:00,5,425,393,11,12,9,103.35,15,120011502,11
2020-02-15,08:59:00,5,434,412,11,8,3,102.93,15,120011502,11
2020-02-15,09:14:00,5,404,368,13,17,6,102.31,15,120011502,11
2020-02-15,09:29:00,5,469,440,18,5,6,104.21,15,120011502,11
2020-02-15,09:44:00,5,516,480,23,6,7,100.25,15,120011502,11
2020-02-15,09:59:00,5,546,507,21,11,7,100.28,15,120011502,11
2020-02-15,10:14:00,5,547,510,24,5,8,100.27,15,120011502,11
2020-02-15,10:29:00,5,601,558,21,12,10,98.36,15,120011502,11
2020-02-15,10:44:00,5,660,608,30,11,11,95.61,15,120011502,11
2020-02-15,10:59:00,5,699,667,18,10,4,94.87,15,120011502,11
2020-02-15,11:14:00,5,690,647,22,15,6,97.04,15,120011502,11
2020-02-15,11:29:00,5,665,629,24,7,5,95.61,15,120011502,11
2020-02-15,11:44:00,5,706,665,25,11,5,95.00,15,120011502,11
2020-02-15,11:59:00,5,738,694,28,10,6,93.07,15,120011502,11
2020-02-15,12:14:00,5,707,664,26,8,9,95.07,15,120011502,11
2020-02-15,12:29:00,5,734,697,20,12,5,93.80,15,120011502,11
2020-02-15,12:44:00,5,686,653,14,10,9,93.73,15,120011502,11
2020-02-15,12:59:00,5,646,619,16,7,4,94.68,15,120011502,11
2020-02-15,13:14:00,5,747,701,29,10,7,89.55,15,120011502,11
2020-02-15,13:29:00,5,698,673,13,8,4,92.73,15,120011502,11
2020-02-15,13:44:00,5,672,634,21,12,5,94.74,15,120011502,11
2020-02-15,13:59:00,5,646,614,20,9,3,91.09,15,120011502,11
2020-02-15,14:14:00,5,668,637,13,12,6,92.32,15,120011502,11
2020-02-15,14:29:00,5,644,608,24,10,2,94.14,15,120011502,11
2020-02-15,14:44:00,5,636,609,22,3,2,97.40,15,120011502,11
2020-02-15,14:59:00,5,584,551,20,8,5,98.47,15,120011502,11
2020-02-15,15:14:00,5,578,558,11,7,2,98.42,15,120011502,11
2020-02-15,15:29:00,5,576,545,18,9,4,99.29,15,120011502,11
2020-02-15,15:44:00,5,556,527,16,6,7,97.96,15,120011502,11
2020-02-15,15:59:00,5,576,549,18,7,2,97.97,15,120011502,11
2020-02-15,16:14:00,5,533,505,16,8,4,98.07,15,120011502,11
2020-02-15,16:29:00,5,550,528,17,4,1,96.41,15,120011502,11
2020-02-15,16:44:00,5,528,512,10,3,3,97.65,15,120011502,11
2020-02-15,16:59:00,5,480,461,14,2,3,100.52,15,120011502,11
2020-02-15,17:14:00,5,454,446,7,0,1,96.83,15,120011502,11
2020-02-15,17:29:00,5,478,455,13,9,1,93.87,15,120011502,11
2020-02-15,17:44:00,5,390,376,9,3,2,92.72,15,120011502,11
2020-02-15,17:59:00,5,361,346,7,4,4,94.71,15,120011502,11
2020-02-15,18:14:00,5,305,290,8,3,4,87.55,15,120011502,11
2020-02-15,18:29:00,5,326,314,8,2,2,95.35,15,120011502,11
2020-02-15,18:44:00,5,281,266,12,1,2,95.93,15,120011502,11
2020-02-15,18:59:00,5,268,258,5,1,4,97.42,15,120011502,11
2020-02-15,19:14:00,5,221,212,4,1,4,98.98,15,120011502,11
2020-02-15,19:29:00,5,220,206,10,2,2,101.02,15,120011502,11
2020-02-15,19:44:00,5,248,232,7,6,3,99.17,15,120011502,11
2020-02-15,19:59:00,5,189,180,6,3,0,103.50,15,120011502,11
2020-02-15,20:14:00,5,173,169,3,1,0,102.64,15,120011502,11
2020-02-15,20:29:00,5,171,160,6,1,4,102.31,15,120011502,11
2020-02-15,20:44:00,5,138,130,4,1,3,98.26,15,120011502,11
2020-02-15,20:59:00,5,124,113,8,0,3,100.57,15,120011502,11
2020-02-15,21:14:00,5,154,143,8,1,2,102.56,15,120011502,11
2020-02-15,21:29:00,5,133,117,10,3,3,102.74,15,120011502,11
2020-02-15,21:44:00,5,90,83,1,2,4,102.39,15,120011502,11
2020-02-15,21:59:00,5,96,86,5,0,5,100.70,15,120011502,11
2020-02-15,22:14:00,5,114,105,2,2,5,103.26,15,120011502,11
2020-02-15,22:29:00,5,139,133,3,0,3,102.97,15,120011502,11
2020-02-15,22:44:00,5,100,92,2,2,4,104.72,15,120011502,11
2020-02-15,22:59:00,5,78,74,2,1,1,107.76,15,120011502,11
2020-02-15,23:14:00,5,79,73,1,1,4,100.35,15,120011502,11
2020-02-15,23:29:00,5,82,79,0,1,2,101.72,15,120011502,11
2020-02-15,23:44:00,5,49,38,5,1,5,100.19,15,120011502,11
2020-02-15,23:59:00,5,57,53,2,2,0,99.37,15,120011502,11
2020-02-16,00:14:00,6,70,63,3,2,2,101.56,15,120011502,11
2020-02-16,00:29:00,6,56,43,5,2,6,97.88,15,120011502,11
2020-02-16,00:44:00,6,41,35,2,0,4,103.36,15,120011502,11
2020-02-16,00:59:00,6,51,44,3,1,3,100.62,15,120011502,11
2020-02-16,01:14:00,6,40,37,3,0,0,103.32,15,120011502,11
2020-02-16,01:29:00,6,44,39,2,1,2,103.40,15,120011502,11
2020-02-16,01:44:00,6,31,28,1,0,2,106.50,15,120011502,11
2020-02-16,01:59:00,6,21,20,0,1,0,108.09,15,120011502,11
2020-02-16,02:14:00,6,20,18,0,1,1,94.44,15,120011502,11
2020-02-16,02:29:00,6,17,11,3,2,1,96.19,15,120011502,11
2020-02-16,02:44:00,6,18,14,0,1,3,91.77,15,120011502,11
2020-02-16,02:59:00,6,11,11,0,0,0,106.42,15,120011502,11
2020-02-16,03:14:00,6,18,12,3,1,2,94.33,15,120011502,11
2020-02-16,03:29:00,6,16,13,2,1,0,98.90,15,120011502,11
2020-02-16,03:44:00,6,16,13,1,2,0,99.85,15,120011502,11
2020-02-16,03:59:00,6,22,18,3,0,1,102.83,15,120011502,11
2020-02-16,04:14:00,6,18,17,1,0,0,101.69,15,120011502,11
2020-02-16,04:29:00,6,22,19,2,0,1,100.58,15,120011502,11
2020-02-16,04:44:00,6,21,19,2,0,0,103.79,15,120011502,11
2020-02-16,04:59:00,6,28,26,1,0,1,99.88,15,120011502,11
2020-02-16,05:14:00,6,45,38,3,2,2,101.39,15,120011502,11
2020-02-16,05:29:00,6,50,41,3,3,3,98.21,15,120011502,11
2020-02-16,05:44:00,6,66,60,4,1,1,98.77,15,120011502,11
2020-02-16,05:59:00,6,40,35,4,1,0,103.88,15,120011502,11
2020-02-16,06:14:00,6,62,54,5,1,2,99.93,15,120011502,11
2020-02-16,06:29:00,6,78,66,4,4,4,102.39,15,120011502,11
2020-02-16,06:44:00,6,85,71,6,5,3,100.86,15,120011502,11
2020-02-16,06:59:00,6,126,115,8,1,2,105.71,15,120011502,11
2020-02-16,07:14:00,6,130,124,5,1,0,104.62,15,120011502,11
2020-02-16,07:29:00,6,118,112,4,2,0,106.61,15,120011502,11
2020-02-16,07:44:00,6,140,127,9,2,2,106.35,15,120011502,11
2020-02-16,07:59:00,6,136,124,4,3,5,104.75,15,120011502,11
2020-02-16,08:14:00,6,132,124,4,2,2,104.01,15,120011502,11
2020-02-16,08:29:00,6,155,142,6,4,3,104.25,15,120011502,11
2020-02-16,08:44:00,6,228,212,7,6,3,103.91,15,120011502,11
2020-02-16,08:59:00,6,187,169,8,4,6,105.50,15,120011502,11
2020-02-16,09:14:00,6,210,198,4,6,2,104.64,15,120011502,11
2020-02-16,09:29:00,6,247,237,3,2,5,104.48,15,120011502,11
2020-02-16,09:44:00,6,324,306,7,6,5,103.42,15,120011502,11
2020-02-16,09:59:00,6,317,296,13,4,4,106.04,15,120011502,11
2020-02-16,10:14:00,6,428,413,9,2,4,104.81,15,120011502,11
2020-02-16,10:29:00,6,538,519,9,4,6,101.98,15,120011502,11
2020-02-16,10:44:00,6,693,673,14,3,3,97.73,15,120011502,11
2020-02-16,10:59:00,6,729,701,14,5,9,98.49,15,120011502,11
2020-02-16,11:14:00,6,719,692,17,5,5,98.91,15,120011502,11
2020-02-16,11:29:00,6,674,658,11,3,2,97.11,15,120011502,11
2020-02-16,11:44:00,6,695,667,17,2,9,97.41,15,120011502,11
2020-02-16,11:59:00,6,702,672,20,2,8,96.39,15,120011502,11
